ID Empreendimento,Mes,01. Receita Operacional Bruta (R),02. Deducoes da Receita Bruta (R),03. Receita Operacional Liquida (R),04. Custo dos Produtos/Servicos Vendidos (R),05. Lucro Bruto (R),06. Despesas com Vendas (R),07. Despesas Administrativas (R),08. Outras Despesas Operacionais (R),09. EBITDA (R),10. Depreciacao e Amortizacao (R),11. EBIT (R),12. Resultado Financeiro (R),13. EBT (R),14. Imposto de Renda e Contribuicao Social (R),15. Lucro Liquido (R)
5,2023-12-01,366151.08,11700.39,233336.44,130170.69,67143.75,3412.4,9279.84,5861.31,52663.52,18218.49,270836.61,16640.77,102516.89,52797.83,88430.32
3,2023-03-01,485094.76,10428.0,124621.45,38522.9,86181.13,15155.2,7692.37,2736.35,40880.77,14349.99,72996.19,5190.33,81520.63,80419.5,224354.19
3,2023-05-01,161259.23,23398.74,263086.74,141752.15,272524.91,8031.63,3560.73,2495.62,212752.11,18580.18,81142.3,16759.22,142184.59,46295.55,121320.29
3,2023-07-01,494309.47,9650.66,345221.66,140001.34,105294.68,16888.32,19714.51,6370.59,146430.91,15841.19,201925.26,-9644.14,168919.54,7240.24,151459.37
5,2023-04-01,361870.35,14350.7,222539.45,35061.96,213135.84,17691.87,8874.01,7455.06,29158.42,7610.04,43717.33,-19278.74,27148.06,64648.28,267224.84
1,2023-11-01,281691.62,24148.55,144444.6,54177.47,245569.36,18343.08,4484.08,14285.12,28683.36,1483.67,56205.08,-13047.33,146821.71,29909.71,189552.8
5,2023-11-01,455277.69,22583.99,256278.99,114289.01,87929.69,16540.9,11926.35,7828.7,288730.36,9874.28,58908.77,17517.37,30155.04,57991.6,13419.73
5,2023-01-01,377791.9,11185.17,379995.69,142148.83,97289.38,15989.3,6157.12,3251.5,30438.11,7977.04,192194.77,-658.73,101651.85,13917.0,233217.05
3,2023-06-01,239486.89,11529.81,105637.7,128773.77,177470.0,9540.27,16174.81,2953.91,141667.19,10596.3,140737.45,-1334.8,143858.27,48544.86,48307.54
2,2023-02-01,453634.28,16866.59,103374.85,63827.74,261625.18,1512.0,6175.31,5506.24,125949.49,1233.66,44265.76,13923.32,132895.38,30380.02,187744.16
1,2023-12-01,366646.18,23357.26,202244.3,34012.63,189085.15,3129.19,29680.36,13822.68,158344.47,11135.29,86447.96,12599.45,22598.79,27743.71,241277.91
3,2023-03-01,379534.94,5200.0,241021.11,86746.49,40537.6,11086.63,11395.85,12010.88,265924.39,8847.52,139046.5,-1834.96,90506.8,29332.67,249380.52
2,2023-04-01,458555.96,12862.4,161588.73,41035.41,127005.34,7840.49,15297.02,7660.54,207660.73,13926.0,96653.87,9677.6,107044.05,64505.87,44045.19
2,2023-06-01,279366.48,21995.51,85764.25,59435.55,120844.55,16752.55,18705.85,14358.86,236821.96,6113.62,126592.26,360.85,137587.7,63447.06,133036.34
4,2023-06-01,362761.64,13209.4,162823.86,106811.65,266318.58,11699.66,25817.67,3624.52,137166.04,16559.45,266759.97,-6777.22,218369.64,27757.77,122432.25
1,2023-07-01,397875.61,19401.1,249147.95,89402.27,108347.41,2877.84,28543.02,6800.85,176011.83,18666.86,280324.26,-2959.53,17391.04,16447.63,133149.77
2,2023-05-01,281576.02,18838.5,106770.94,75206.31,294871.32,10092.09,12274.96,514.92,34450.56,4146.0,287791.5,7659.2,155478.69,15830.08,33876.86
3,2023-07-01,133380.85,9109.17,361356.73,141595.48,122170.18,16617.3,13859.03,13066.82,35556.36,13283.4,17309.71,-9487.65,211579.57,39899.4,192792.68
4,2023-02-01,408575.91,13991.89,295840.34,53155.94,79203.0,17398.54,6226.94,2788.59,262828.22,13037.99,210102.7,-13480.41,98496.38,53076.02,167813.75
1,2023-01-01,119126.54,16323.73,248776.09,88497.39,184681.67,4155.09,7310.17,14386.65,159503.66,7463.35,271825.02,-10203.43,107129.86,31552.08,221124.59
5,2023-12-01,387165.76,19309.26,282484.74,98819.42,137848.12,2905.7,22222.1,7854.2,46053.88,3160.81,263152.13,15575.78,157060.69,5090.87,260651.12
3,2023-10-01,464350.08,21447.79,337322.39,68633.04,217515.05,8352.82,14187.76,14912.29,36347.13,13705.83,16943.35,4496.84,279935.73,39553.36,96204.22
2,2023-08-01,238787.6,20198.66,472919.4,114635.69,299292.45,2244.79,25583.51,8349.04,277068.13,9654.77,236022.75,-7337.59,20946.47,56423.3,195850.05
2,2023-01-01,140824.71,5566.23,385048.03,134073.44,306936.5,14800.83,16816.08,7103.92,63617.13,4633.69,138486.59,4414.12,145113.43,49347.86,152700.22
3,2023-12-01,193145.6,18412.76,291145.24,94977.47,89346.2,9503.12,9915.66,7346.22,138011.46,2087.73,248050.61,13834.2,109185.96,27268.36,264318.51
2,2023-02-01,324912.63,14946.31,383213.52,123760.43,69492.74,4766.23,21020.63,12618.68,238057.5,18974.97,210359.8,-3899.84,202398.51,43536.09,220887.76
4,2023-11-01,477063.9,16477.23,265089.69,37315.4,306686.91,2946.91,15237.4,5754.18,262148.03,8767.3,133221.47,-12586.15,20509.47,11656.77,60766.33
1,2023-12-01,304913.09,12459.32,199363.48,48453.91,267790.48,18619.69,26926.25,12873.26,261331.4,15225.88,92705.3,-9890.55,104276.43,33674.68,84610.58
4,2023-10-01,145094.92,19280.52,179784.51,85443.06,99811.18,1818.14,12411.65,13352.2,266772.41,3594.26,10237.03,9649.61,5314.8,16419.29,140740.49
2,2023-06-01,351113.27,18477.77,234791.71,140522.38,265511.09,2859.69,9131.06,4688.26,57843.78,12859.56,161273.33,-10622.23,149055.41,70923.37,64916.95
5,2023-01-01,393137.97,16589.73,75913.31,93790.97,246021.66,5450.49,14304.29,13939.09,137061.18,1475.64,121741.67,-7858.83,28582.43,34143.4,110991.03
1,2023-10-01,257313.47,22232.11,145782.36,81876.25,97336.41,2798.74,25773.5,3264.0,203109.33,9024.72,105005.89,16715.61,240068.75,41187.64,140516.49
1,2023-03-01,388605.63,7038.0,125613.34,102012.91,296264.23,13241.4,25083.39,12485.02,271847.08,5664.04,141124.21,4378.32,247087.46,21342.09,263018.17
3,2023-07-01,229929.13,11020.47,459136.81,44935.9,118150.42,5146.16,27017.25,2946.52,137073.78,7372.26,143347.74,-15602.53,215171.71,60757.82,20345.91
3,2023-12-01,415636.06,14902.61,100939.13,108441.68,166454.62,10118.67,25789.99,10906.91,192037.26,12859.21,171392.05,11660.07,29425.15,57048.43,228150.2
5,2023-08-01,236428.86,24172.1,275389.11,41282.54,205824.77,17344.62,11243.83,14646.45,288552.11,7741.75,194364.94,-10930.08,79758.48,17298.16,131618.32
1,2023-04-01,202442.84,6439.27,442887.17,99215.2,78335.29,16670.67,18582.52,1603.81,289794.31,5696.93,55807.69,-840.87,7336.93,9663.86,247067.03
5,2023-12-01,451672.56,11741.55,318008.09,115726.8,206442.84,3778.63,24251.66,3347.02,204953.78,14578.5,72172.94,-19524.26,214297.51,11164.46,13337.59
3,2023-03-01,319389.37,23517.81,273107.63,79380.9,235412.95,2685.89,25495.12,5619.36,158398.29,11297.68,137904.2,18286.11,245646.57,41094.4,157813.99
3,2023-01-01,214062.52,22958.95,372197.35,139308.33,50971.86,13620.77,13249.18,5721.82,178154.56,12918.73,84429.02,13162.53,160449.35,82932.29,181926.87
1,2023-12-01,474034.76,22304.91,216350.12,48243.85,135701.25,4995.8,16380.58,3141.16,271848.67,8265.35,232523.88,19382.71,256201.16,72009.74,258812.02
4,2023-09-01,376340.47,11167.81,152485.78,50515.02,206678.18,15847.59,10138.72,7704.7,212572.91,5855.87,144744.16,5515.1,19168.12,40484.74,154078.26
2,2023-10-01,188280.16,21936.72,413912.98,92029.73,302496.15,9255.28,21539.33,11965.51,83739.66,5743.45,159901.31,10621.68,158077.94,57532.64,233555.64
3,2023-06-01,345856.94,15106.79,97632.86,141798.64,291749.96,3935.88,20812.1,12138.33,70516.62,19853.45,167024.93,-15206.04,220708.2,37596.62,273386.07
3,2023-06-01,448143.53,17395.58,398117.6,76883.83,71748.53,19510.11,18530.94,7260.01,62635.71,13654.03,213329.76,-5677.24,239819.67,83854.19,88779.91
4,2023-09-01,378461.26,9776.5,116346.44,141167.99,206204.91,2056.67,19564.79,5045.95,185066.36,2899.08,207756.19,-6394.55,27950.55,33323.11,278009.42
4,2023-01-01,197903.66,19133.48,325227.15,113216.99,49895.44,3361.59,27162.28,4004.23,196158.23,13222.18,202458.34,-15762.92,111004.9,82589.69,49239.52
5,2023-06-01,359539.33,11553.94,265818.93,123906.63,109633.06,16428.7,24961.45,10875.02,37633.43,2961.65,32832.65,-6419.35,22979.98,68438.91,191807.85
5,2023-12-01,347663.75,11877.61,474416.47,142544.48,202167.43,9601.02,5494.94,1736.03,227829.59,6692.11,220454.27,5853.34,175068.43,34503.5,182428.31
2,2023-05-01,428337.47,17736.34,230168.31,98679.4,44816.25,18822.98,19996.73,8406.87,172157.82,17064.58,231445.92,-12100.51,97082.69,71577.42,36515.54
2,2023-11-01,171253.04,9796.64,457914.68,106998.35,291102.93,3146.79,6524.6,8351.16,100259.11,18372.79,189827.0,-8693.14,266435.37,52012.68,25034.22
1,2023-06-01,379853.87,9488.77,236512.2,99478.85,272841.54,3982.69,6155.1,2135.22,287581.89,17340.35,248623.85,-6960.43,88958.2,58056.38,168605.6
5,2023-11-01,110948.28,12383.26,347680.2,124183.03,164383.94,1034.66,14578.44,7332.7,155893.87,11533.07,95511.63,17735.11,150261.45,13928.19,116831.61
3,2023-08-01,378470.12,20561.27,332464.51,62808.76,169985.05,5125.2,15595.31,4121.44,151059.69,9609.16,31947.3,11295.97,48564.17,68831.38,23506.19
5,2023-05-01,484174.92,9493.64,109580.78,124565.74,288815.68,13487.95,4914.99,2914.77,140987.24,5668.35,95550.62,-14721.68,106442.96,29453.59,210577.73
3,2023-02-01,169755.31,20746.37,372346.33,115625.48,35383.39,14743.28,16330.72,1689.61,174519.99,16164.58,211669.64,16529.95,268480.82,17172.05,29972.5
4,2023-12-01,224519.91,18912.11,158467.04,102247.94,63883.68,9168.85,6941.92,3303.3,28626.0,12833.22,226465.31,11450.14,230537.23,69600.17,227399.71
5,2023-12-01,333148.63,18581.6,230376.38,34655.01,113941.34,5889.81,17418.03,9851.12,28419.43,11060.61,183322.75,-3351.34,40319.97,72167.52,28428.76
4,2023-02-01,392958.02,14495.11,387880.3,122945.28,131137.2,14610.27,25298.97,11075.41,146711.57,5920.78,57289.55,-10056.08,217558.8,73438.71,199979.77
2,2023-10-01,237748.56,19917.76,452725.47,45891.11,321171.27,4279.59,4406.59,3813.92,233105.82,6895.75,215576.04,-6784.46,104570.35,75012.25,243617.13
2,2023-05-01,365703.59,5270.39,298921.46,145436.63,64975.87,15574.63,13179.06,8819.49,163027.51,5658.56,13106.0,-394.76,86537.95,70120.21,239212.97
1,2023-03-01,459711.52,11112.15,282753.8,39779.17,112446.68,15945.2,8543.81,5888.15,277747.22,13118.83,26321.43,6795.84,248817.27,23990.3,209997.2
5,2023-10-01,390623.51,18582.75,276969.37,116433.07,272524.73,9380.41,18090.24,8352.91,196540.33,12617.52,36118.68,15157.73,112000.65,51265.32,52751.62
4,2023-03-01,384409.09,24745.91,401625.88,73251.08,259228.18,4678.54,27018.53,4069.86,17421.51,4256.07,79247.75,-16844.45,268276.03,37987.05,132641.28
3,2023-08-01,252788.26,5050.29,472246.43,118282.85,219719.1,12967.6,7523.63,1166.11,142523.83,7306.92,134562.46,-4828.85,18464.61,35849.64,99196.51
2,2023-07-01,464571.72,15199.45,328436.42,92274.33,120208.28,17215.63,20936.53,5239.3,172308.61,1323.34,161326.49,3395.13,102919.72,54979.73,128109.47
2,2023-01-01,210929.18,23476.73,226448.97,105540.63,55921.96,11060.64,4606.63,2829.87,19691.21,4376.67,154060.34,6196.08,212163.78,63471.85,208914.06
3,2023-12-01,182112.14,22270.79,162465.73,39052.41,319981.7,9760.29,17282.3,11146.89,45407.17,11043.95,213555.66,-5353.36,42814.92,57248.32,239991.36
4,2023-12-01,245689.57,5462.72,154528.48,145977.49,96685.06,19605.25,20930.1,11090.59,299596.17,8172.96,46300.13,-7397.38,26161.64,31631.51,184034.97
4,2023-05-01,360062.49,15591.16,417460.4,30461.58,277614.13,11211.09,20785.05,1554.5,207536.9,12157.67,178915.82,-1365.87,154289.96,78522.71,3902.07
5,2023-09-01,444671.19,5085.74,471940.82,142939.13,292977.51,1650.11,22670.86,6252.62,207561.27,9002.34,142197.73,-5855.78,180763.4,20994.17,35520.03
5,2023-04-01,152831.51,20791.5,354196.18,98190.02,154474.4,10538.95,13686.47,1846.51,177362.11,2778.65,199897.8,5562.7,11978.21,5310.56,95480.81
1,2023-01-01,425520.87,11177.5,457331.58,60992.42,279503.35,9460.16,23280.73,10865.18,270371.58,13665.44,282963.3,-14214.94,146811.84,7068.1,254309.05
2,2023-08-01,425129.36,20311.81,214998.21,106527.33,105106.28,6549.98,15241.04,766.03,97221.18,18951.4,113988.58,-11161.53,198928.49,4428.89,169381.79
5,2023-05-01,334767.74,23895.87,326038.09,110747.66,291422.89,7029.72,11041.73,6851.32,258134.61,6195.14,78969.67,-17248.9,178397.48,80916.32,224748.09
4,2023-02-01,404259.18,24521.7,279673.82,117639.8,213969.73,18685.68,11014.74,2710.14,42558.53,4944.19,250310.61,-10239.81,37750.79,23771.51,128652.6
3,2023-12-01,172752.28,22882.22,267807.26,31972.53,79283.52,3538.34,6918.79,10140.58,292843.17,16923.15,91689.69,8378.72,248379.06,53603.97,260925.22
4,2023-01-01,167834.4,9082.87,327949.45,147933.89,259896.86,15516.71,22176.14,3602.41,248002.25,6148.94,251063.01,-17893.21,31218.86,62565.05,77728.0
2,2023-12-01,445120.01,8892.0,199135.53,104149.55,298676.16,18145.97,6413.57,6396.68,15684.51,8180.43,25898.86,3242.3,121305.66,78908.52,241572.78
4,2023-12-01,299259.37,17515.61,331248.94,75304.34,193981.08,5930.2,19813.96,573.49,32000.78,5221.56,27656.22,-3449.31,74892.77,55537.15,48433.62
1,2023-12-01,198374.89,15881.07,344144.61,98478.05,251913.75,2269.48,20630.12,14839.27,39169.57,12943.69,185523.96,11812.91,179385.9,15549.88,203145.52
2,2023-03-01,375492.14,5190.69,409445.33,51410.62,262413.2,6835.78,10025.78,11434.36,209874.15,9551.25,89300.49,13367.69,106810.82,29590.93,191592.06
3,2023-09-01,456750.07,12834.55,367192.57,59671.99,260158.34,9224.74,15681.62,2883.86,210070.51,8028.08,119763.8,17739.37,150268.34,4275.3,31333.8
1,2023-01-01,352929.06,23133.82,202909.79,40293.54,158598.53,19077.06,20785.84,6934.4,38150.62,5954.25,15022.95,-2445.93,209179.12,20737.53,235507.74
2,2023-04-01,238938.02,22967.18,255320.01,135508.04,245682.5,9172.68,2004.9,7724.58,142774.33,19137.8,155640.11,17669.68,131636.65,19635.82,231773.79
3,2023-08-01,293295.11,9078.14,123151.16,60192.01,187301.82,2749.08,9692.72,3776.65,82732.97,2623.19,13967.66,-15251.04,198411.53,24055.48,242734.9
1,2023-08-01,400907.78,12639.26,177917.66,118765.26,146471.2,3790.88,12629.86,1731.91,128722.21,6213.23,249645.72,-16099.81,246443.68,76000.66,72927.11
1,2023-10-01,127000.49,16207.32,283378.02,62903.84,70572.85,7701.92,28063.89,8757.3,83194.7,7571.2,199059.26,-8906.49,60064.94,50773.79,40102.37
2,2023-12-01,186865.81,22055.69,115304.31,47518.64,297256.63,4499.57,14998.63,12609.17,133548.62,16535.31,132770.7,13395.2,134339.14,59219.59,128866.1
5,2023-11-01,285033.27,15639.89,303242.52,42976.14,146547.96,2150.78,16195.53,8791.28,198051.74,19082.88,189347.57,-17205.72,183779.39,54603.81,240369.65
1,2023-11-01,341696.39,24364.0,231111.66,133229.32,93067.48,4329.94,20595.45,9646.18,58845.75,1146.52,141961.86,-7490.96,174834.95,5639.31,223824.91
1,2023-08-01,235666.24,20981.04,88906.51,44368.41,93900.21,3004.32,14641.66,9065.99,77220.24,19237.48,55412.68,16821.09,119941.61,44422.25,193112.9
3,2023-10-01,219356.37,24061.84,248779.15,40457.9,93836.92,4851.27,14106.77,7118.52,116817.61,19278.0,160023.2,2415.32,77649.43,55187.95,275714.77
4,2023-08-01,116553.68,19629.84,187456.07,31122.57,20754.43,19932.63,29282.6,2635.8,294255.95,18315.58,267036.97,-18490.88,9618.95,73014.62,181797.66
2,2023-04-01,113040.71,22552.48,101790.95,73972.81,153656.84,9462.76,24744.99,3434.33,196324.31,18473.47,187682.41,-8634.17,271417.32,77272.38,251870.07
2,2023-08-01,211477.94,21620.08,192347.94,143122.46,291659.71,13513.39,21649.35,5252.49,275916.23,16249.42,239466.75,5883.96,26321.86,19562.9,127596.04
5,2023-09-01,312202.44,10076.77,192638.05,139037.98,27669.66,4140.36,15455.05,4764.62,259016.03,6703.06,80205.91,-19229.04,131326.53,16734.44,221739.94
5,2023-07-01,322548.6,9590.73,217029.47,43806.32,311762.23,17136.54,11696.68,8063.13,174262.71,16225.24,126054.56,-471.19,123687.81,40789.77,191878.91
2,2023-12-01,297611.0,22287.67,221589.99,31499.37,74632.52,6071.22,18573.25,6601.79,93650.31,10292.78,87451.71,19772.77,263511.54,35753.29,13351.85
5,2023-02-01,263952.27,6693.55,246908.6,120120.9,239256.67,19667.32,14493.93,9734.81,88386.97,11269.74,220865.82,-6655.83,64784.25,64761.73,104403.14
3,2023-09-01,200916.64,13171.27,111783.25,66777.27,259525.16,16897.45,15064.51,12684.81,177184.24,1435.7,188626.5,-10813.44,222444.16,31681.47,230465.1
2,2023-11-01,260277.77,21413.16,77111.11,130161.24,244210.23,19066.56,8204.88,1212.11,173765.36,10027.95,170191.33,-16695.95,36748.71,83145.4,105735.62
5,2023-08-01,155503.99,21264.79,369402.91,55851.53,123448.56,13697.74,24155.68,7204.89,174499.86,6146.59,12092.11,-18954.53,21592.66,54796.45,82069.23
2,2023-05-01,146103.69,7775.66,209938.58,89065.03,234662.76,13503.74,24150.15,3626.88,119551.74,7410.85,250315.79,12436.89,273419.9,19976.34,7413.36
4,2023-12-01,219977.3,14754.2,320444.71,33953.52,164257.14,16980.85,10425.84,13698.27,216683.63,10033.67,265565.28,-8979.2,25475.06,32667.5,43361.71
1,2023-03-01,498139.52,14596.65,197813.93,137365.78,66420.13,14591.88,10095.4,8394.53,131330.84,14070.09,206590.76,-18766.17,51890.74,56745.88,44106.14
2,2023-07-01,230598.78,11474.43,468674.94,51357.12,81283.58,12517.59,9785.42,13320.71,115108.37,2441.15,257545.07,2984.55,216210.29,52302.57,260559.39
1,2023-02-01,474582.56,23343.62,201169.88,65364.36,27939.0,7807.11,6554.13,10219.76,159026.55,12485.94,244827.71,-11471.49,226796.09,62566.17,37189.61
5,2023-03-01,256904.86,18062.35,317017.76,87564.05,121250.96,5234.47,26030.2,2461.34,270025.69,6707.05,239393.98,-15915.73,27288.4,36517.83,137058.42
1,2023-12-01,275604.0,24603.75,162988.5,62552.26,242036.8,15862.65,9436.3,12778.3,216265.62,16715.5,216351.56,-3949.19,58875.95,64458.36,217283.21
2,2023-09-01,418825.15,6335.32,282120.95,34819.61,315559.73,8334.95,21562.36,5102.98,247006.64,17987.06,27861.2,-15823.62,51554.01,35376.51,137945.18
4,2023-04-01,137455.33,12887.0,306732.32,33490.34,60735.25,2162.89,4790.52,11281.57,167308.48,2893.19,46090.74,-16109.06,200941.27,13479.33,115547.58
5,2023-04-01,172925.33,21702.75,148129.62,144625.59,127750.67,10112.82,22590.69,7872.76,170015.63,17620.38,246025.13,-1685.47,238907.27,10562.83,253362.37
2,2023-03-01,489536.11,13453.71,124462.16,69059.56,75357.05,13492.72,6124.57,11087.88,260151.92,11282.66,121485.5,-14943.28,68309.22,81761.14,251404.73
5,2023-05-01,302366.94,10237.56,464440.52,70126.99,252070.59,1437.73,6446.63,8149.61,56620.27,4113.16,221539.87,1362.78,263042.74,5224.63,236339.39
3,2023-03-01,117723.87,24956.15,432307.05,140748.0,300473.06,14397.3,25282.88,13955.28,289081.68,1179.92,65688.31,8111.61,25568.87,58018.28,136851.7
1,2023-09-01,118952.29,22462.5,339026.85,130338.44,54770.43,5268.98,10145.74,7896.8,163285.71,12485.92,191973.98,-10424.53,213218.56,81852.44,159287.78
3,2023-03-01,462896.27,15929.47,419421.71,112432.99,295593.9,5224.79,6826.81,1380.22,107842.37,11109.07,77669.34,10080.45,24726.37,36713.5,50680.52
2,2023-02-01,449346.04,16234.18,113224.15,109020.69,102805.35,11694.75,17033.0,7057.34,104688.01,14597.76,131906.38,-11198.57,247540.4,61827.45,239603.27
4,2023-12-01,283359.64,5137.26,366750.5,126130.29,88034.36,7408.59,4096.04,14528.18,26977.26,10628.83,90370.02,14581.64,272913.82,40216.86,51604.59
5,2023-05-01,165288.83,24619.89,189241.74,50265.05,37273.49,9561.09,21891.83,11949.19,97204.86,1422.62,135410.71,-17199.1,26834.68,79450.05,49382.68
1,2023-06-01,432113.84,21125.9,290797.28,109712.98,44542.82,10747.81,25557.66,9657.4,136945.43,9220.16,284970.08,15358.41,118283.77,36308.17,271406.48
5,2023-01-01,229840.04,5734.59,380925.57,41807.83,41113.55,18499.44,8955.27,2693.87,214657.61,16981.31,196683.11,-8348.87,244879.65,14244.55,99185.65
2,2023-12-01,267623.36,8526.6,88391.73,45181.53,156155.72,4893.11,21543.96,3155.79,94533.78,8269.75,251550.09,5519.48,273311.17,31117.11,268924.45
5,2023-11-01,372990.55,21420.62,352935.27,59130.73,220886.39,9821.84,3506.18,10974.09,202433.95,5981.86,144763.93,-10440.07,136003.38,78367.53,262644.47
1,2023-06-01,241359.34,6737.31,248946.72,115176.45,76248.33,15933.75,15384.65,11094.58,186197.46,6531.92,14588.41,-7738.87,146425.04,50484.35,253068.09
2,2023-10-01,351467.97,23835.71,250869.15,137105.42,86379.85,4898.18,28654.54,5913.59,142293.09,3000.46,210123.01,-4421.93,46809.68,23995.44,254884.27
5,2023-03-01,454113.08,24997.82,437911.24,112894.35,72733.54,2565.25,17065.74,14920.5,17769.22,8289.23,280889.28,-2372.93,57625.38,39812.54,168831.35
4,2023-04-01,418949.31,22728.66,418894.55,79994.76,266000.3,1337.53,13501.9,10526.19,182766.89,15793.72,90177.87,-16818.55,227957.14,47677.62,12592.62
2,2023-06-01,252644.43,19778.08,98013.5,91639.35,61839.87,2970.93,2164.12,13470.14,46403.57,2142.07,194415.64,-18438.48,132876.5,3952.77,244445.01
2,2023-08-01,215174.62,14745.65,322326.17,115479.1,42388.56,6217.22,9165.89,1171.57,18693.0,18417.83,131808.53,13361.92,217998.34,63718.05,273485.53
4,2023-09-01,214204.18,6648.59,249338.47,103593.83,31198.61,8775.87,13997.56,9541.86,43381.81,9567.49,161397.64,1726.04,147753.44,10455.29,223053.68
3,2023-06-01,239436.46,19608.92,122125.79,93536.1,32245.86,12281.7,12567.94,11368.22,69828.26,13484.78,29221.51,-14229.93,268548.39,80096.02,182122.81
1,2023-07-01,297406.79,12937.3,415420.55,58415.1,186735.21,4801.72,14290.82,12061.53,153388.19,8091.13,221063.88,-7614.29,52722.88,47112.95,57510.04
3,2023-05-01,266638.99,16404.57,103604.43,104035.31,48665.5,6124.22,2662.16,10249.84,229696.36,6068.41,250093.21,-16674.63,24862.4,4906.7,262619.44
5,2023-12-01,153201.61,10867.81,87838.96,32240.18,87840.11,14282.53,16874.79,9285.92,284018.46,2793.32,29730.95,-13526.03,109117.21,50617.47,16655.13
4,2023-09-01,165382.34,9843.12,154006.22,97206.48,273966.44,18271.15,9037.69,11318.81,96290.61,9959.3,163376.29,-4216.68,229770.58,27303.43,114083.31
3,2023-04-01,237171.84,11485.94,196351.7,128489.41,315272.91,3574.78,13216.82,1058.69,174398.64,8958.66,223509.68,2718.36,123656.82,78892.6,101752.87
